objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-1325981554	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1591.01	28	1567.02	0.707109	0	-0.707104	0	200	0
-1324921622	0	1413566031	object/tangible/sign/shared_all_sign_city_s02.iff	0	1453.93	28	1634.03	0.707108	0	-0.707105	0	50	0
-1322896164	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	1620	28	1917	0.923879	0	0.382684	0	128	0
-1320282766	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1811.11	28.5453	2005.04	0.707118	0	-0.707095	0	200	0
-1312419161	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1873.32	33.9451	1620.96	-0.000796377	0	0	1	200	0
-1311088570	0	1398030671	object/static/item/shared_item_medic_bacta_tank.iff	0	2013.91	28	1701.37	0.808346	0	0.588707	0	32	0
-1309993699	0	1398030671	object/static/item/shared_item_cage_bamboo.iff	0	1988.48	28	1576.1	1	0	0	0	32	0
-1309059309	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	1827.99	28	1424.82	0.707109	0	-0.707104	0	128	0
-1301331596	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1477.05	28	1539.04	-0.382683	0	0.92388	0	200	0
-1297540012	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	2017.58	28	1770.11	0.707109	0	0.707104	0	128	0
-1295674734	0	1413566031	object/tangible/terminal/shared_terminal_mission_scout.iff	0	1820.85	28	1738.61	0.707108	0	0.707105	0	50	0
-1291784471	0	1413566031	object/tangible/terminal/shared_terminal_mission.iff	0	1855.01	28	1769.53	-0.707105	0	0.707108	0	50	0
-1290654210	0	1112885583	object/building/corellia/shared_filler_slum_16x32_s02.iff	0	1513.2	28	1643.94	1	0	0	0	512	0
-1289235662	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	1628	28	1739	0.382683	0	0.92388	0	128	0
-1289180848	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	2013	28	1688	0.707109	0	0.707104	0	200	0
-1286256189	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s04.iff	0	1472.35	28	1763.53	-0.382684	0	0.923879	0	128	0
-1285988818	0	1112885583	object/building/corellia/shared_hospital_corellia.iff	0	1958	28	1704	-1.67e-006	0	1	0	512	1673057872
-1572514480	-1285988818	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-2005344703	-1285988818	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-186538767	-1285988818	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-122600461	-1285988818	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-929473760	-1285988818	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-265498504	-1285988818	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-605774488	-1285988818	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-1471718036	-1285988818	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-1690871624	-1285988818	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-739939829	-1285988818	1396919380	object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
-1075392679	-1285988818	1396919380	object/cell/shared_cell.iff	11	0	0	0	1	0	0	0	0	0
-1297870615	-1285988818	1396919380	object/cell/shared_cell.iff	12	0	0	0	1	0	0	0	0	0
-247641049	-1285988818	1396919380	object/cell/shared_cell.iff	13	0	0	0	1	0	0	0	0	0
-183507661	-1285988818	1396919380	object/cell/shared_cell.iff	14	0	0	0	1	0	0	0	0	0
-1283335396	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1498.32	28	1557.62	0.0142041	0	0.999899	0	50	0
-1282861026	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	2020.85	28	1640.84	1	0	0	0	128	0
-1280382248	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1761.8	28	1735.74	-0.707107	0	0.707107	0	128	0
-1279220208	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1811.96	33.9446	1635.01	0.0323716	0.706365	0.0323716	0.706365	200	0
-1275443861	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1506.46	28	1564.37	-0.528897	0	0.848686	0	50	0
-1274716098	0	1398030671	object/static/structure/corellia/shared_corl_imprv_gate_sm_s02.iff	0	1456.39	28	1663.4	0.707133	0	-0.70708	0	128	0
-1274685902	0	1398030671	object/static/structure/general/shared_skeleton_human_headandbody.iff	0	291.087	0.19285	549.56	0.737352	0.0405953	-0.673268	0.0370671	64	0
-1273329030	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1632.6	28	1371.76	0.923879	0	0.382684	0	128	0
-1272170658	0	1398030671	object/static/creature/shared_corellia_bageraset.iff	0	1980.6	28	1578.45	1	0	0	0	200	0
-1270466549	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1497.48	28	1552.5	0.990901	0	0.13459	0	50	0
-1263336362	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1542.26	28	1473.07	0.707107	0	0.707107	0	200	0
-1262088136	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1565.91	28	1491.03	-0.707107	0	0.707107	0	200	0
-1257478361	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1818.03	28.636	2027.91	-0.288917	0	0.957354	0	50	0
-1256561621	0	1398030671	object/static/creature/shared_corellia_krahbu.iff	0	1987.34	28	1578.9	1	0	0	0	200	0
-1254615272	0	1398030671	object/static/creature/shared_corellia_durni.iff	0	1625.52	28	1493.69	-0.667463	0	0.744643	0	200	0
-1247642297	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_storage_2.iff	0	1924	28	1354	-0.324796	0	0.945784	0	32	0
-1247205006	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1886.01	28	1781.17	-0.707107	0	0.707107	0	128	0
-1246571693	0	1398030671	object/static/structure/general/shared_campfire_fresh.iff	0	1897.47	34.547	1125.97	0.998872	0.0436073	-0.00395866	-0.0183592	200	0
-1245414369	0	1413566031	object/tangible/crafting/station/shared_public_clothing_station.iff	0	1893	28	1779	-0.707107	0	0.707107	0	50	0
-1245232304	0	1398030671	object/static/item/shared_item_medic_bacta_tank_advanced.iff	0	2012.68	28	1701	-0.448109	0	0.893979	0	32	0
-1244582016	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1491.24	28	1549.3	0.403919	0	0.914795	0	50	0
-1242180071	0	1398030671	object/static/structure/general/shared_streetlamp_medium_style_01.iff	0	1769.99	28	1951.01	-0.707107	0	0.707107	0	200	0
-1241499727	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1944.4	28	1734.37	1	0	0	0	128	0
-1240902027	0	1112885583	object/building/corellia/shared_filler_block_corellia_64x32_s01.iff	0	1668	28	1524	1	0	0	0	512	0
-1239926135	0	1398030671	object/static/structure/general/shared_campfire_fresh.iff	0	1967.35	29.7561	1072.83	0.998373	0.0113248	-0.00538234	-0.0556287	200	0
-1239081994	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	1934.81	28	1527.75	0.707109	0	0.707105	0	128	0
-1237861606	0	1398030671	object/static/structure/corellia/shared_corl_imprv_gate_sm_s02.iff	0	1742	28	1997	1	0	0	0	128	0
-1234489142	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	1574	28	1894	0.92388	0	-0.382683	0	128	0
-1231064849	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1633.42	28	1772.28	-0.343272	0	0.939236	0	200	0
-1229032987	0	1398030671	object/static/structure/corellia/shared_corl_fountain_brazier_square_s01.iff	0	1791	28	1945	1	0	0	0	96	0
-1227548875	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_sm_s01.iff	0	1886	28	1776	0.707108	0	0.707105	0	128	0
-1227044734	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1606.06	33.9432	1398.29	0.000304693	0.923879	0.000735595	0.382683	200	0
-1224523700	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1863.94	25.3331	1680.03	3.2e-008	0	1	0	128	0
-1224305883	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1753.4	28	1963.53	0.723242	0	0.690595	0	50	0
-1221808278	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1767	28	1357	1	0	0	0	128	0
-1221279534	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1637.06	28	1642.97	0.707107	0	0.707107	0	200	0
-1216499239	0	1398030671	object/soundobject/shared_soundobject_city_crowd_medium.iff	0	1767.77	28	1950.1	1	0	0	0	128	0
-1212282122	0	1413566031	object/tangible/terminal/shared_terminal_bazaar.iff	0	1736	28	1500	0.707108	0	-0.707105	0	50	0
-1211533008	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1933.24	33.8503	1815.28	0.000748027	0.342898	-0.000273051	0.939372	200	0
-1211057253	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1862.1	28	1848.85	1	0	0	0	200	0
-1210334919	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1867.4	28.5911	1921.12	0.707109	0	0.707104	0	200	0
-1206670895	0	1112885583	object/building/corellia/shared_filler_slum_16x16_s01.iff	0	1512.94	28	1668	1	0	0	0	512	0
-1206489455	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	0	1591.74	28	1568	0.707109	0	-0.707104	0	128	0
-1202864436	0	1413566031	object/tangible/furniture/ep3_rewards/shared_ep3_kash_reward_trophy_walluga.iff	0	1992.7	30.5978	1471.1	0.99955	0	-0.0299955	0	50	0
-1198755405	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1769.9	28	1971.89	0.819647	0	-0.572869	0	50	0
-1198649115	0	1398030671	object/static/structure/corellia/shared_corl_fountain_rectangle_s01.iff	0	1785	28	1957	-0.382684	0	0.923879	0	96	0
-1197952715	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1765.59	28	1956.9	0.761613	0	0.648032	0	50	0
-1197064453	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1554.2	28	1833.68	0.707108	0	-0.707105	0	200	0
-1195867621	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_sm_s01.iff	0	1873.31	28	1620.94	1	0	0	0	128	0
-1189891468	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1637.52	28	1899.52	-0.382684	0	0.923879	0	128	0
-1185036137	0	1398030671	object/static/structure/general/shared_r5_torso.iff	0	2012.64	28	1771.15	-0.0264239	0	0.999651	0	64	0
-1184093377	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1971.97	28	1734.52	1	0	0	0	128	0
-1182814570	0	1413566031	object/tangible/quest/shared_corellia_coronet_meatlump_act1_radio.iff	0	1904.61	34.8275	1127.4	-0.61706	-0.0353772	0.785629	0.0277865	50	0
-1180966195	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1610.57	28	1800.97	0.999924	0	0.0123006	0	200	0
-1179393721	0	1398030671	object/static/structure/general/shared_streetlamp_large_blue_style_01.iff	0	1693.75	28	1603.27	-0.382683	0	0.92388	0	200	0
-1177924536	0	1112885583	object/building/corellia/shared_filler_slum_16x32_s02.iff	0	1514.94	28	1714.19	-7.48e-007	0	1	0	512	0
-1171024275	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1787.68	28	1399.94	0.382683	0	0.92388	0	200	0
-1170360610	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_sm_s01.iff	0	1800.4	28	1445.93	1	0	0	0	128	0
-1169484877	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1814.08	28.636	2028.33	0.325845	0	0.945423	0	50	0
-1167239328	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1615.63	28	1854.39	-3.2e-008	0	1	0	200	0
-1165601349	0	1112885583	object/building/corellia/shared_filler_historic_32x16_s02.iff	0	1890.28	28	2019.33	-3.2e-008	0	1	0	512	0
-1163322988	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s02.iff	0	1598.13	28	1566.88	0.707123	0	0.70709	0	128	0
-1160876236	0	1112885583	object/building/corellia/shared_filler_building_corellia_style_06.iff	0	1838	28	1494	0.70711	0	-0.707104	0	512	0
-1160200917	0	1413566031	object/tangible/terminal/shared_terminal_bazaar.iff	0	1708	28	1500	0.707108	0	0.707105	0	50	0
-1158989973	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1880.99	28	1273.93	0	0	1	0	200	0
-1157024249	0	1398030671	object/static/structure/general/shared_palette_supply_01.iff	0	1790.26	16.7775	843.141	-0.35302	0	0.935616	0	32	0
-1155993777	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1700.58	33.9451	1440.03	0.000563	0.999999	0.000563	0	200	0
-1153997429	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	2033.06	34.588	1702.92	0.70711	-0.707103	0	0	128	0
-1150610225	0	1413566031	object/tangible/quest/shared_corellia_murmur_feed.iff	0	2013.83	28	1724.34	0.710913	0	-0.70328	0	50	0
-1149870356	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	1546	28	1866	0.382683	0	0.92388	0	128	0
-1149669888	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1589.14	28	1816.01	0.833272	0	0.552863	0	200	0
-1149529813	0	1398030671	object/static/structure/general/shared_streetlamp_large_blue_style_01.iff	0	1683.98	28	1699.21	1	0	0	0	200	0
-1148929115	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1766.46	28	1970.1	0.958244	0	0.285952	0	50	0
-1146918818	0	1398030671	object/static/structure/general/shared_data_terminal_free_s2.iff	0	1626.9	28	1491.61	0.707108	0	-0.707105	0	200	0
-1144555814	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1807	28	1357	1	0	0	0	128	0
-1143770945	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1745.89	28	1962.3	0.707108	0	0.707105	0	200	0
-1137507405	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1899.91	28	1719.16	0.92388	0	0.382683	0	200	0
-1136684525	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1713.04	28	1419.27	1	0	0	0	200	0
-1132430339	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1615.28	28	1389.09	-0.382698	0	0.923873	0	128	0
-1131781999	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1590.65	28	1413.96	0.832218	0	0.554448	0	128	0
-1131324062	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1774.07	28	1984.42	-0.140331	0	0.990105	0	50	0
-1128128059	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1615.94	28	1855.33	-0.0230952	0	0.999733	0	200	0
-1127136126	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1861.56	28.6176	2028.44	0.325845	0	0.945423	0	50	0
-1125081482	0	1398030671	object/static/item/shared_item_bowl_shallow.iff	0	294.517	0.717	552.251	1	0	0	0	32	0
-1123588106	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s03.iff	0	1558.45	26.7525	1739.98	0.92388	0	0.382683	0	128	0
-1123177468	0	1398030671	object/static/creature/shared_corellia_durni.iff	0	1991.96	28	1576.16	1	0	0	0	200	0
-1113774304	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1456.49	28	1831.72	0.707109	0	-0.707104	0	128	0
-1106819475	0	1413566031	object/tangible/furniture/ep3_rewards/shared_ep3_kash_reward_trophy_kkorrwrot.iff	0	1994.14	32.1274	1471.25	0.999388	0	-0.0349929	0	50	0
-1105063948	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1456.51	28	1799.87	-0.707107	0	0.707107	0	128	0
-1104577268	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1456.37	28	1658.59	0.707107	0	0.707107	0	128	0
-1104575392	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1985.01	33.9451	1884.97	-0.0131221	0.382645	-0.00543535	0.923786	200	0
-1103827087	0	1112885583	object/building/corellia/shared_filler_building_corellia_style_06.iff	0	1918	28	1884	0.707105	0	0.707108	0	512	0
-1102364739	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_sm_s01.iff	0	1643	28	1710	0.92388	0	-0.382683	0	128	0
-1100478129	0	1112885583	object/building/corellia/shared_salon_corellia.iff	0	1681.31	28.2635	1446.53	-3.2e-008	0	1	0	512	2069257137
-868380770	-1100478129	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-1099018819	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1576.32	28	1767.67	-0.382684	0	0.923879	0	128	0
-1098369487	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1814	28	1800	0.707107	0	0.707107	0	128	0
-1098270707	0	1398030671	object/static/structure/general/shared_skeleton_human_headandbody.iff	0	297.564	1.08868	540.706	-0.572939	-0.169071	0.801443	-0.0290591	64	0
-1098210877	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1524	28	1497	-3.2e-008	0	1	0	128	0
-1094783497	0	1398030671	object/soundobject/shared_soundobject_city_crowd_small.iff	0	1698.3	28	1722.93	1	0	0	0	128	0
-1093452861	0	1112885583	object/building/corellia/shared_filler_historic_24x16_s02.iff	0	1485	28	1561.92	0.707109	0	-0.707104	0	512	0
-1085968524	0	1398030671	object/static/item/shared_item_container_organic_food.iff	0	1700.71	28	1699.67	1	0	0	0	32	0
-1085816757	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	1651	28	1762	0.382683	0	0.92388	0	128	0
-1078006090	0	1398030671	object/static/item/shared_item_bottle_pear.iff	0	1771.81	28.6233	1999.03	1	0	0	0	32	0
-1072483152	0	1398030671	object/static/structure/corellia/shared_corl_fountain_brazier_round_s01.iff	0	1822.72	28	1639.35	1	0	0	0	96	0
-1067620685	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	0	1530.84	27.6665	1756.73	0.923879	0	-0.382685	0	128	0
-1063480798	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1631.96	28	1763.02	0.999808	0	0.0196003	0	200	0
-1062125959	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1814	28	1808	0.707109	0	-0.707104	0	128	0
-1061104537	0	1398030671	object/static/structure/corellia/shared_corl_power_bubble_node.iff	0	1617.13	28	1566.88	0.707123	0	0.70709	0	128	0
-1060941124	0	1413566031	object/tangible/crafting/station/shared_public_food_station.iff	0	1907	28	1757	0.707107	0	0.707107	0	50	0
-1058446352	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	1456.33	25.7018	1534.18	0.707109	0	-0.707104	0	128	0
-1057285909	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	1700.61	28	1440	1	0	0	0	128	0
-1057245553	0	1112885583	object/building/corellia/shared_filler_building_corellia_style_01.iff	0	1718	28	1574	0.707109	0	-0.707105	0	512	0
-1056930254	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s04.iff	0	1608.33	28	1576.43	1	0	0	0	128	0
-1053543290	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	2013	28	1694	0.707109	0	0.707104	0	200	0
-1049745848	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1767.72	28	1960.15	-0.0341967	0	0.999415	0	50	0
-1049210985	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1811.29	28.5745	1920.99	0.707109	0	-0.707104	0	200	0
-1043341783	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1456.36	28	1716.84	-0.707107	0	0.707107	0	128	0
-1040558891	0	1413566031	object/tangible/furniture/modern/shared_table_modern_style_01.iff	0	1755.8	28	1949.11	0.886994	0	-0.46178	0	50	0
-1038035073	0	1398030671	object/static/flora/shared_flora_tree_rori_windswept_s00.iff	0	1814.91	28	1677.38	1	0	0	0	64	0
-1035997989	0	1112885583	object/building/corellia/shared_filler_slum_16x32_s01.iff	0	1537.95	28	1689.52	0.707107	0	0.707107	0	512	0
-1035177846	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	1518	28	1838	0.382683	0	0.92388	0	128	0
-1030963205	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1659.73	28	1748.33	0.92388	0	-0.382683	0	200	0
-1028000822	0	1413566031	object/tangible/furniture/ep3_rewards/shared_ep3_kash_reward_trophy_katarn.iff	0	1998.51	29.1832	1477.71	-0.662042	0.661515	-0.249195	-0.248996	50	0
-1027041046	0	1112885583	object/building/corellia/shared_cantina_corellia.iff	0	1705.47	28	1649.5	0.707106	0	0.707107	0	512	-1192614423
-74144599	-1027041046	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-750636979	-1027041046	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-1567486124	-1027041046	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-824821950	-1027041046	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-411889047	-1027041046	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-172619764	-1027041046	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-991766130	-1027041046	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-483953806	-1027041046	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-1109180656	-1027041046	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-1212094552	-1027041046	1396919380	object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
-374232100	-1027041046	1396919380	object/cell/shared_cell.iff	11	0	0	0	1	0	0	0	0	0
-1571108612	-374232100	1413566031	object/tangible/terminal/shared_terminal_mission_rebel.iff	11	-28.7795	-0.894984	3.34238	-3.2e-008	0	1	0	50	0
-875154091	-374232100	1413566031	object/tangible/terminal/shared_terminal_mission_rebel.iff	11	-28.8358	-0.894985	-2.35215	1	0	0	0	50	0
-1455339839	-1027041046	1396919380	object/cell/shared_cell.iff	12	0	0	0	1	0	0	0	0	0
-318443567	-1455339839	1413566031	object/tangible/collection/shared_hanging_light_02_07.iff	12	-19.5621	3.01775	15.3171	1	0	0	0	50	0
-1620286793	-1027041046	1396919380	object/cell/shared_cell.iff	13	0	0	0	1	0	0	0	0	0
-363502382	-1620286793	1413566031	object/tangible/collection/shared_rare_pistol_blackhand.iff	13	-30.3611	0.090695	12.7987	0.592996	0.404178	0.400115	0.570003	50	0
-140398433	-1027041046	1396919380	object/cell/shared_cell.iff	14	0	0	0	1	0	0	0	0	0
-1961376493	-1027041046	1396919380	object/cell/shared_cell.iff	15	0	0	0	1	0	0	0	0	0
-1024816309	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1878.72	28	1723.79	0.707107	0	0.707107	0	128	0
-1013998286	0	1413566031	object/tangible/camp/shared_camp_chair_s3.iff	0	1788.43	16.9821	848.388	-0.589788	0	0.807558	0	50	0
-1011592152	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1685.81	28	1578.57	0.707109	0	-0.707104	0	128	0
-1008557808	0	1112885583	object/building/corellia/shared_filler_block_corellia_64x32_s01.iff	0	1484.68	28	1604.21	-0.707105	0	0.707108	0	512	0
-1006898946	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1616.52	28	1727.5	0.382683	0	0.92388	0	128	0
-1006886617	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1604.89	28	1801.93	1	0	0	0	200	0
-1003505868	0	1112885583	object/building/corellia/shared_filler_block_corellia_64x32_s02.iff	0	1538	28	1904	0.92388	0	-0.382683	0	512	0
-1003421939	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_sm_s01.iff	0	1766.68	28	1735.7	1	0	0	0	128	0
-1000461873	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1484.62	33.9411	1903.77	0.000305	0.923879	0.000736	0.382683	200	0
-995969132	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1975.43	28	1758.05	3.2e-008	0	1	0	200	0
-995942589	0	1112885583	object/building/corellia/shared_filler_building_corellia_style_07.iff	0	1905.09	28	1644.25	1	0	0	0	512	0
-995818765	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1978.08	28	1734.35	1	0	0	0	128	0
-992922554	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	1603.13	28	1560.88	0	0	1	0	128	0
-991663786	0	1398030671	object/static/structure/corellia/shared_corl_tent_small.iff	0	1924	28.1265	1353	0.696707	0	0.717356	0	256	0
-991166793	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1668.49	28	1936.68	-0.707107	0	0.707107	0	200	0
-989487590	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1456.44	28	1766.62	0.707107	0	0.707107	0	128	0
-989176014	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1738	28	1500	-3.2e-008	0	1	0	128	0
-989090048	0	1398030671	object/static/structure/general/shared_streetlamp_small_blue_style_01.iff	0	1838.03	36.4433	1613.38	-0.0040986	0.707095	-0.0040986	0.707095	200	0
-987776818	0	1413566031	object/tangible/camp/shared_camp_chair_s3.iff	0	1786.08	16.7038	843.979	1	0	0	0	50	0
-987515580	0	1413566031	object/tangible/sign/shared_all_sign_city_s02.iff	0	1526.26	28	1925.81	0.92388	0	-0.382683	0	50	0
-986579903	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1869	28	1635	1	0	0	0	128	0
-983128311	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	0	1516.26	28	1622.81	0.707109	0	-0.707104	0	128	0
-982235090	0	1398030671	object/static/structure/general/shared_data_terminal_free_s1.iff	0	1626.81	28	1489.73	0.962425	0	-0.271547	0	200	0
-980931961	0	1398030671	object/static/structure/corellia/shared_corl_imprv_gate_sm_s02.iff	0	1591.71	28	1556.11	0.707109	0	-0.707104	0	128	0
-977545802	0	1413566031	object/tangible/camp/shared_camp_tent_s6.iff	0	1794.52	17.1464	847.531	1	0	0	0	50	0
